,state,Year,cost_per_pack,sales_per_capita,tax_dollar,tax_percent,tax_revenue,tax_state,index,price_cpi
335,Connecticut,2005,4.733,49.9,1.9,40.1,270187452.0,1.51,195.29166666666666,5.283348837209302
336,Connecticut,2006,4.67,50.9,1.9,40.7,269670000.0,1.51,201.59166666666667,5.050109544872059
337,Connecticut,2007,5.358,50.5,2.39,44.6,264019838.0,1.51,207.34241666666665,5.633405931974845
338,Connecticut,2008,5.584,47.4,2.89,51.8,331970817.0,2.0,215.3025,5.653961287026393
339,Connecticut,2009,7.474,45.9,4.01,53.7,321568623.0,2.0,214.537,7.594643348233638
340,Connecticut,2010,7.548,40.8,4.01,53.1,382087683.0,3.0,218.05550000000002,7.546078865243023
341,Connecticut,2011,8.005,36.3,4.41,55.1,389770000.0,3.0,224.93916666666667,7.758053103246434
342,Connecticut,2012,8.329,33.5,4.41,52.9,410490194.0,3.4,229.59391666666667,7.908406400140539
343,Connecticut,2013,8.214,31.4,4.41,53.7,382919319.0,3.4,232.95708333333334,7.6866175279066065
344,Connecticut,2014,8.211,30.1,4.41,53.7,367577400.0,3.4,236.73616666666666,7.561151408354026
345,Connecticut,2015,8.6,28.6,4.66,54.2,350286669.0,3.4,237.01700000000002,7.909981140593289
346,Connecticut,2016,8.892,28.3,4.91,55.2,364451380.0,3.65,240.00716666666665,8.07665882199351
347,Connecticut,2017,9.254,26.5,4.91,53.1,369918221.0,3.9,245.11958333333334,8.230154329434441
348,Connecticut,2018,9.753,23.8,5.36,55.0,355589691.0,4.35,251.10683333333336,8.467129196669942
349,Connecticut,2019,10.043,21.9,5.36,53.4,343079595.0,4.35,255.65741666666668,8.563702272148698
350,Delaware,1970,0.413,155.0,0.19,46.0,9328000.0,0.11,38.824999999999996,2.3189697359948487
351,Delaware,1971,0.447,161.1,0.22,49.2,9805000.0,0.11,40.49166666666667,2.4065692529327025
352,Delaware,1972,0.44,156.3,0.22,50.0,11983000.0,0.14,41.81666666666667,2.2938222399362296
353,Delaware,1973,0.442,154.7,0.22,49.8,12236000.0,0.14,44.4,2.1701801801801803
354,Delaware,1974,0.459,151.3,0.22,47.9,12206000.0,0.14,49.30833333333334,2.0293121514280887
355,Delaware,1975,0.501,147.6,0.22,43.9,11847000.0,0.14,53.81666666666666,2.029445648807681
356,Delaware,1976,0.517,153.0,0.22,42.6,12409000.0,0.14,56.90833333333333,1.9804832332698785
357,Delaware,1977,0.587,153.3,0.22,37.5,12493000.0,0.14,60.60833333333333,2.1113598240065996
358,Delaware,1978,0.6,155.5,0.22,36.7,12672000.0,0.14,65.23333333333333,2.005109862033725
359,Delaware,1979,0.627,150.2,0.22,35.1,12260000.0,0.14,72.575,1.8833758181191869
360,Delaware,1980,0.66,150.5,0.22,33.3,12261000.0,0.14,82.40833333333333,1.7459399332591772
361,Delaware,1981,0.741,152.6,0.22,29.7,12714000.0,0.14,90.925,1.7766070937585923
362,Delaware,1982,0.82,154.1,0.22,26.8,12904000.0,0.14,96.5,1.8524352331606218
363,Delaware,1983,0.911,149.6,0.3,32.9,12605000.0,0.14,99.60000000000001,1.9939558232931724
364,Delaware,1984,0.987,144.0,0.3,30.4,12278000.0,0.14,103.88333333333333,2.0712273383603406
365,Delaware,1985,1.052,144.5,0.3,28.5,12518000.0,0.14,107.56666666666666,2.132035946699721
366,Delaware,1986,1.114,142.4,0.3,26.9,12569000.0,0.14,109.60833333333333,2.215634456017639
367,Delaware,1987,1.193,141.0,0.3,25.2,12441583.0,0.14,113.625,2.288880088008801
368,Delaware,1988,1.24,137.1,0.3,24.2,12472294.0,0.14,118.25833333333333,2.2858431400183217
369,Delaware,1989,1.4,131.7,0.3,21.4,12115228.0,0.14,123.96666666666665,2.461952137671417
370,Delaware,1990,1.432,127.2,0.35,24.4,11701261.0,0.14,130.65833333333333,2.389254416735761
371,Delaware,1991,1.747,118.8,0.44,25.1,17463430.0,0.14,136.19166666666666,2.7963972342899104
372,Delaware,1992,1.879,120.0,0.44,23.4,19489890.0,0.24,140.31666666666666,2.9192683216534028
373,Delaware,1993,1.525,123.8,0.48,31.5,20003796.0,0.24,144.45833333333334,2.3013556388808767
374,Delaware,1994,1.607,126.1,0.48,29.9,20705148.0,0.24,148.225,2.3634744476302916
375,Delaware,1995,1.691,127.2,0.48,28.4,21475896.0,0.24,152.38333333333333,2.4191490757956906
376,Delaware,1996,1.719,128.3,0.48,27.9,21924220.0,0.24,156.85,2.3891743704175967
377,Delaware,1997,1.792,124.1,0.48,26.8,21609756.0,0.24,160.51666666666668,2.433741044543661
378,Delaware,1998,1.983,132.8,0.48,24.2,23095680.0,0.24,163.00833333333333,2.651974847911661
379,Delaware,1999,2.762,139.5,0.48,17.4,24551400.0,0.24,166.57500000000002,3.6146840762419328
380,Delaware,2000,2.887,140.7,0.58,20.1,25956720.0,0.24,172.20000000000002,3.6548548199767708
381,Delaware,2001,3.171,141.4,0.58,18.3,26588160.0,0.24,177.0666666666667,3.9040549698795175
382,Delaware,2002,3.23,142.4,0.63,19.5,27218880.0,0.24,179.875,3.9146073662265466
383,Delaware,2003,3.532,184.2,0.94,26.6,35223120.0,0.24,183.95833333333334,4.1856
384,Delaware,2004,3.411,176.0,0.94,27.6,72607229.0,0.55,188.88333333333333,3.9368110826789025
385,Delaware,2005,3.484,178.8,0.94,27.0,82412306.0,0.55,195.29166666666666,3.8891162790697673
386,Delaware,2006,3.56,183.6,0.94,26.4,86091401.0,0.55,201.59166666666667,3.849762308296474
387,Delaware,2007,4.239,185.2,1.54,36.3,88005886.0,0.55,207.34241666666665,4.45688834371806
388,Delaware,2008,4.215,133.3,1.54,36.5,118708899.0,1.15,215.3025,4.267809245131849
389,Delaware,2009,5.351,122.8,2.61,48.8,125387267.0,1.15,214.537,5.437374438907973
390,Delaware,2010,5.577,95.0,2.61,46.8,128799000.0,1.6,218.05550000000002,5.575580528810325
391,Delaware,2011,5.621,87.6,2.61,46.4,125650238.0,1.6,224.93916666666667,5.447597313347683
392,Delaware,2012,5.833,84.9,2.61,44.7,122961514.0,1.6,229.59391666666667,5.538448136873545
393,Delaware,2013,5.8,77.1,2.61,45.0,112948060.0,1.6,232.95708333333334,5.427609162631886
394,Delaware,2014,5.818,71.2,2.61,44.9,105258270.0,1.6,236.73616666666666,5.357542186555075
395,Delaware,2015,5.86,70.1,2.61,44.5,104697728.0,1.6,237.01700000000002,5.389824358590312
396,Delaware,2016,5.993,68.1,2.61,43.6,102862770.0,1.6,240.00716666666665,5.443479118331884
397,Delaware,2017,6.618,72.6,3.11,47.0,110384640.0,1.6,245.11958333333334,5.885796558482509
398,Delaware,2018,6.846,64.2,3.11,45.4,122111640.0,2.1,251.10683333333336,5.94339859329462
399,Delaware,2019,7.091,56.9,3.11,43.9,113012160.0,2.1,255.65741666666668,6.04652123984929
400,District of Columbia,1970,0.326,200.4,0.12,36.8,5801000.0,0.04,38.824999999999996,1.8304700579523505
401,District of Columbia,1971,0.337,213.0,0.12,35.6,6416000.0,0.04,40.49166666666667,1.8143486314056392
402,District of Columbia,1972,0.345,220.6,0.12,34.8,6532000.0,0.04,41.81666666666667,1.7985651654045434
403,District of Columbia,1973,0.36,209.4,0.14,38.9,8022000.0,0.06,44.4,1.7675675675675675
404,District of Columbia,1974,0.394,182.7,0.14,35.5,8165000.0,0.06,49.30833333333334,1.741936792293392
405,District of Columbia,1975,0.478,176.5,0.14,29.3,7640000.0,0.06,53.81666666666666,1.9362774852895634
406,District of Columbia,1976,0.519,167.7,0.21,40.5,10137000.0,0.1,56.90833333333333,1.9881446771123152
407,District of Columbia,1977,0.598,136.7,0.21,35.1,12669000.0,0.13,60.60833333333333,2.150925340299739
408,District of Columbia,1978,0.593,130.3,0.21,35.4,11640000.0,0.13,65.23333333333333,1.9817169136433315
409,District of Columbia,1979,0.656,128.5,0.21,32.0,11201000.0,0.13,72.575,1.970485704443679
410,District of Columbia,1980,0.69,129.7,0.21,30.4,11007000.0,0.13,82.40833333333333,1.8253008393164123
411,District of Columbia,1981,0.748,131.9,0.21,28.1,10873000.0,0.13,90.925,1.7933901567225736
412,District of Columbia,1982,0.863,132.0,0.21,24.3,10782000.0,0.13,96.5,1.9495751295336787
413,District of Columbia,1983,0.985,124.5,0.29,29.4,10260000.0,0.13,99.60000000000001,2.155923694779116
414,District of Columbia,1984,1.004,124.6,0.29,28.9,9987000.0,0.13,103.88333333333333,2.10690197336756
415,District of Columbia,1985,1.093,122.1,0.29,26.5,9874000.0,0.13,107.56666666666666,2.2151286024171055
416,District of Columbia,1986,1.125,117.2,0.29,25.8,9500000.0,0.13,109.60833333333333,2.2375123545959097
417,District of Columbia,1987,1.19,113.0,0.33,27.7,9595000.0,0.17,113.625,2.283124312431243
418,District of Columbia,1988,1.359,105.4,0.33,24.3,10930000.0,0.17,118.25833333333333,2.505210344584596
419,District of Columbia,1989,1.457,101.1,0.33,22.6,10717000.0,0.17,123.96666666666665,2.562188760419468
420,District of Columbia,1990,1.433,84.1,0.33,23.0,8916000.0,0.17,130.65833333333333,2.390922890490465
421,District of Columbia,1991,1.874,82.2,0.5,26.7,8439000.0,0.17,136.19166666666666,2.9996842684941565
422,District of Columbia,1992,2.121,82.6,0.7,33.0,14272000.0,0.17,140.31666666666666,3.295246466326167
423,District of Columbia,1993,2.131,68.0,0.89,41.8,20611000.0,0.5,144.45833333333334,3.2158615517738673
424,District of Columbia,1994,2.219,54.1,0.89,40.1,21412000.0,0.5,148.225,3.263565525383707
425,District of Columbia,1995,2.332,57.9,0.89,38.2,21623000.0,0.65,152.38333333333333,3.336165372416056
426,District of Columbia,1996,2.304,56.0,0.89,38.6,20596000.0,0.65,156.85,3.202244182339815
427,District of Columbia,1997,2.365,54.3,0.89,37.6,19199000.0,0.65,160.51666666666668,3.2119406084518745
428,District of Columbia,1998,2.533,50.9,0.89,35.1,17952000.0,0.65,163.00833333333333,3.3875200654363273
429,District of Columbia,1999,3.24,50.8,0.89,27.5,17420000.0,0.65,166.57500000000002,4.240252138676272
430,District of Columbia,2000,3.554,50.2,0.99,27.9,17050000.0,0.65,172.20000000000002,4.499256678281068
431,District of Columbia,2001,3.714,43.9,0.99,26.7,16329000.0,0.65,177.0666666666667,4.572582831325301
432,District of Columbia,2002,3.811,44.4,1.04,27.3,16465000.0,0.65,179.875,4.61875191104934
433,District of Columbia,2003,4.104,45.6,1.39,33.9,20488000.0,1.0,183.95833333333334,4.863449150622877
434,District of Columbia,2004,4.197,38.4,1.39,33.1,21633000.0,1.0,188.88333333333333,4.84397423453631
435,District of Columbia,2005,4.256,37.3,1.39,32.7,20674000.0,1.0,195.29166666666666,4.750883720930233
436,District of Columbia,2006,4.235,42.2,1.39,32.8,23219000.0,1.0,201.59166666666667,4.579703195403249
437,District of Columbia,2007,4.3,38.1,1.39,32.3,22167000.0,1.0,207.34241666666665,4.521023797590861
438,District of Columbia,2008,5.096,38.1,2.39,46.9,22865000.0,1.0,215.3025,5.159847191741851
439,District of Columbia,2009,6.688,33.4,3.51,52.5,33245000.0,2.0,214.537,6.7959559423316245
440,District of Columbia,2010,7.13,23.1,3.51,49.2,32258549.0,2.5,218.05550000000002,7.128185255588599
441,District of Columbia,2011,7.113,24.2,3.87,54.4,36360219.0,2.5,224.93916666666667,6.8935704838715655
442,District of Columbia,2012,7.366,20.0,3.87,52.5,34148060.0,2.86,229.59391666666667,6.99403548366373
443,District of Columbia,2013,7.39,18.6,3.87,52.4,34304210.0,2.86,232.95708333333334,6.915522708939593
444,District of Columbia,2014,7.312,16.2,3.87,52.9,30467365.0,2.86,236.73616666666666,6.733301558626798
445,District of Columbia,2015,7.509,15.8,3.91,52.1,30616929.0,2.9,237.01700000000002,6.90651725403663
446,District of Columbia,2016,7.704,14.8,3.93,51.0,29405456.0,2.91,240.00716666666665,6.997591044156321
447,District of Columbia,2017,7.936,13.2,3.95,49.8,26237239.0,2.92,245.11958333333334,7.057975443958475
448,District of Columbia,2018,9.863,12.9,5.95,60.3,26287476.0,2.94,251.10683333333336,8.562626398724047
449,District of Columbia,2019,10.418,9.1,5.95,57.1,27419844.0,4.94,255.65741666666668,8.883466122796488
450,Florida,1970,0.438,123.6,0.23,52.5,117819000.0,0.15,38.824999999999996,2.4593432066967162
451,Florida,1971,0.468,123.0,0.25,53.4,126319000.0,0.15,40.49166666666667,2.519629553406051
452,Florida,1972,0.474,126.0,0.25,52.7,151859000.0,0.17,41.81666666666667,2.471072140294938
453,Florida,1973,0.481,132.6,0.25,52.0,163632000.0,0.17,44.4,2.361666666666667
454,Florida,1974,0.517,136.0,0.25,48.4,177469000.0,0.17,49.30833333333334,2.285739394963664
455,Florida,1975,0.559,131.9,0.25,44.7,181452000.0,0.17,53.81666666666666,2.264391452462063
456,Florida,1976,0.559,130.3,0.25,44.7,185059000.0,0.17,56.90833333333333,2.141373553961049
457,Florida,1977,0.663,133.1,0.29,43.7,190607000.0,0.17,60.60833333333333,2.384721572941015
458,Florida,1978,0.665,133.4,0.29,43.6,236587000.0,0.21,65.23333333333333,2.222330097087379
459,Florida,1979,0.698,135.4,0.29,41.6,244444000.0,0.21,72.575,2.0966448501550117
460,Florida,1980,0.728,139.0,0.29,39.8,258648000.0,0.21,82.40833333333333,1.925824653655577
461,Florida,1981,0.79,132.8,0.29,36.7,271618000.0,0.21,90.925,1.8940885345064615
462,Florida,1982,0.905,131.8,0.29,32.0,281771000.0,0.21,96.5,2.044455958549223
463,Florida,1983,0.993,127.6,0.37,37.3,278995000.0,0.21,99.60000000000001,2.1734337349397586
464,Florida,1984,1.042,124.7,0.37,35.5,283263000.0,0.21,103.88333333333333,2.186645275148404
465,Florida,1985,1.138,124.2,0.37,32.5,291172000.0,0.21,107.56666666666666,2.3063278586922835
466,Florida,1986,1.208,124.7,0.4,33.1,295577556.0,0.21,109.60833333333333,2.402591043868319
467,Florida,1987,1.305,125.1,0.4,30.5,351727705.0,0.24,113.625,2.5037623762376238
468,Florida,1988,1.398,119.5,0.4,28.6,350159584.0,0.24,118.25833333333333,2.5771037981819465
469,Florida,1989,1.501,113.8,0.4,26.5,341991205.0,0.24,123.96666666666665,2.639564399031998
470,Florida,1990,1.748,110.1,0.499,28.5,330390606.0,0.24,130.65833333333333,2.9164921232221444
471,Florida,1991,1.87,98.2,0.539,28.8,443173112.0,0.24,136.19166666666666,2.993281527259377
472,Florida,1992,1.937,95.9,0.539,27.8,430165803.0,0.339,140.31666666666666,3.009378786079107
473,Florida,1993,1.716,96.8,0.579,33.7,427857405.0,0.339,144.45833333333334,2.589591000865301
474,Florida,1994,1.733,93.6,0.579,33.4,428232716.0,0.339,148.225,2.5487873165795243
475,Florida,1995,1.798,95.4,0.579,32.2,447593128.0,0.339,152.38333333333333,2.5722235590068907
476,Florida,1996,1.827,91.8,0.579,31.7,439057697.0,0.339,156.85,2.5392795664647756
477,Florida,1997,1.918,93.0,0.579,30.2,454116714.0,0.339,160.51666666666668,2.604863461738137
478,Florida,1998,2.156,91.7,0.579,26.9,447713978.0,0.339,163.00833333333333,2.8833372526966925
479,Florida,1999,2.863,88.2,0.579,20.2,438240758.0,0.339,166.57500000000002,3.746864775626594
480,Florida,2000,3.023,82.5,0.679,22.5,426268878.0,0.339,172.20000000000002,3.827026713124274
481,Florida,2001,3.324,78.6,0.679,20.4,425732302.0,0.339,177.0666666666667,4.09242469879518
482,Florida,2002,3.391,77.9,0.729,21.5,432429797.0,0.339,179.875,4.109731758165393
483,Florida,2003,3.312,76.7,0.729,22.0,426546465.0,0.339,183.95833333333334,3.9248887882219705
484,Florida,2004,3.247,74.2,0.729,22.5,427985959.0,0.339,188.88333333333333,3.7475302214771022
485,Florida,2005,3.433,75.3,0.729,21.2,443845242.0,0.339,195.29166666666666,3.8321860465116275
486,Florida,2006,3.435,71.9,0.729,21.2,432823038.0,0.339,201.59166666666667,3.714588069943367
487,Florida,2007,3.606,69.9,0.729,20.2,428877036.0,0.339,207.34241666666665,3.791351584677359
488,Florida,2008,3.566,67.9,0.729,20.4,410912748.0,0.339,215.3025,3.6106779995587597
489,Florida,2009,5.475,70.6,2.349,42.9,426710826.0,0.339,214.537,5.5633760143937865
490,Florida,2010,5.527,50.0,2.349,42.5,1242236429.0,1.339,218.05550000000002,5.525593254928218
